postDates,tweets,sentiment_label,polarity_score
2022-10-08T17:58:58.000Z, seguimos con problemas con el internet en casa en la zona de barrio San Pablo Hace dias que reclamo Hacen la llamada y al atender cuelgan En el DM están todos los screen Cuál es tema del mal servicio de la conexión a Internet Supuestamente funciona pero NO,neg,-0.5449999999999999
2022-10-07T19:55:00.000Z,El uso de internet de tus hijosas adolescentes te preocupaTe dejamos un resumen de lo que hablamos esta semana en el bloque de Criativa en Radio Caritas AMPodés encontrar el bloque completo aca Instagram Spotify,pos,0.09399999999999997
2022-10-07T17:36:52.000Z, más una vez el técnico de ustedes no deja a los usuarios de sin Internet zona S Mburucuya Arta me tienen ,pos,0.542
2022-10-07T15:15:46.000Z, días sin Señal de Internet los simpático kuera de ,pos,0.653
2022-10-07T12:02:38.000Z, o el cable de fibra de internet que está sobre Ceferino Ruiz y Fortín Toledo se está incendiando la gente de la Ande ni se inmutó en siquiera apagar la llama,neg,-0.25
2022-10-07T02:27:11.000Z,Por esto amo el internet,pos,1.0
2022-10-07T00:24:20.000Z,Buenas soy asesor de VENTAS TIGO mil combo TVWIFI mil TIGO TV mil WIFIPor ser cliente de TV o de WIFI te hacemos el anexo de INTERNET o TV SIN ENTREGAAbonas recien en tu próxima facturaSeñor señor,pos,1.0939999999999999
2022-10-05T01:46:16.000Z,Para los que asisten a los juegos ODESUR ASURT para que llegue a muchas personas porfa Qué tal la experiencia del uso de Internet WiFi público,pos,1.146
2022-10-04T15:44:53.000Z,En las jornadas desarrollaron temas sobre Violencia Intrafamiliar Prevención del uso indebido de alcohol y otras drogas en el ámbito Escolar y Peligros Asociados al Internet Redes Sociales – Cyberbullying Proyección de Videos – Sexting – Sextorsión entre otros,pos,0.601
2022-10-03T17:37:47.000Z,El uso de internet de tus hijosas adolescentes te preocupa EscuchanosEste martes oct a las vamos a hablar de Adolescentes y el mundo digital por la AM Radio CaritasEsperamos tus preguntas al En vivo en por Instagram,neg,-0.16999999999999998
2022-10-03T13:28:12.000Z,A partir de los y ver estos videos Para esto pago internet ,neu,0
2022-10-02T00:50:13.000Z,Gracias al brillante trabajo de los personales de la nos quedamos sin internet y tv cable No me quejaba más de sus técnicos pero ahora se mandaron una gran macana,pos,1.82
2022-10-01T19:59:11.000Z,momento super especial para que muera o el router o el adaptador que está detrás de una UPS y la increíble gestión de que me dice que el de octubre por la tarde recién vienen a verificarsin internet este largo fin de semana,pos,1.919
2022-09-30T21:58:48.000Z,Tenemos anuestro favor el libre pensamiento la libre movilización democrática el internet de todo Y sé que es extremadamente difícil por el miedo y el cansancio yo también me encuentro emocionalmente agotada pero hay que pensar un poco en las consecuencias de dejarlo pasar,neg,-1.292
2022-09-30T15:17:18.000Z,reprendo por q se fue en botas q buscas que me pegue un tiro dios alguien puede borrar estas fotos de internet,neg,-0.5
2022-09-29T12:49:06.000Z,El mismo servicio lento de siempre en y ahora después de esperar una hora le cortan el Internet de ja ja ja,neu,0
2022-09-29T06:30:51.000Z, tu servicio de Internet apesta más que nunca el día de hoy varios cortes durante más de minutos cada corte desde las hasta ahora Un asco,neg,-1.107
2022-09-29T00:24:23.000Z,Fix You es una canción preciosa pero es sobre el dolor de una pérdida de luto Y es muy fuerte Tienen a mano internet y no son capaces de buscar el significado Fin,pos,0.07100000000000006
2022-09-28T18:17:27.000Z,Nuestra compañía presente en la ta edición de la EXPO AMAMBAY Marcos Paredes Ramirez siendo proveedores oficiales de internet en todo el predio ¡Te esperamos desde el de septiembre al de octubre en nuestro stand para ver todas las promociones vigentes ,pos,0.75
2022-09-28T01:55:22.000Z,Aaaa van a restaurar o no el Internet,neu,0.0
2022-09-28T01:35:53.000Z,Sin cable ni internet wifi de tigo hace horas y media Y cada vez que llamás el tiempo estimado para reparacion es horas sos un dibujo,pos,0.125
2022-09-28T01:17:41.000Z,Hace horas que murió en Barrio Kennedy de Lambaré ni el biggie tiene Internet,neg,-0.25
2022-09-27T23:31:45.000Z, estamos sin Internet y tv hace mas de horas Que pasa,neg,-0.25
2022-09-27T23:06:36.000Z, hace nose cuanto estamos sin Internet y TV Que debemos de hacer para tener buen servicio,pos,0.734
2022-09-27T22:23:10.000Z,Hola se cortó el servicio de internet y tv en zona Lambaré barrio mojones hay algún problema O es solo para no perder la costumbre,neg,-0.577
2022-09-27T18:46:09.000Z,No debería ser legal que éste personaje ande mostrando eso a Internet por favor cuando lo van a cancelar díganme por favor ya no aguanto más,pos,0.75
2022-09-26T23:58:10.000Z, hace días vinieron a cambiar sus aparatos codificadores y y era para que el servicio sea PÉSIMO Ahora sin internet Increíble ,pos,0.458
2022-09-26T18:11:10.000Z,Sin internet sin redes sociales sin drogas de mierda Vámonos de camping Vamos ,neg,-0.497
2022-09-25T17:57:48.000Z,El internet no es lo suficientemente grande para contener la grandeza de Roger y todo lo que produce verlo así,pos,0.808
2022-09-24T18:06:33.000Z, No tuve mayores quejas en los años de servicio pero ahora sí puedo decir que es una vergüenza que no hayan solucionado el corte del servicio de internet en mi zona de Lambaré Dicen que la Ande género el problema pero ya se cumplirán horas y el corte sigue,neg,-0.32100000000000006
2022-09-24T14:36:39.000Z,Estoy modo internet explorer porque ayer me quede dormida jajajajajaja,neu,0
2022-09-23T18:34:38.000Z,Communications in Paraguay #Paraguay #communications #internet #Digital,pos,0.25
2022-09-23T17:25:51.000Z,Que alguien na me ayude un poco en casa uso wifi de Copaco hace días que no funciona el internet hoy vinieron a revisar y había sido el Aparato no funciona más y me dice que tengo que comprar yo uno nuevo mi cuesta acaso pio ese no tienen que cambiar nomás ellos ,neg,-0.22499999999999998
2022-09-23T07:14:51.000Z,Por estas cosas pago Internet,neu,0
2022-09-23T01:52:02.000Z,Siguen los estudios sobre riesgo cibernético en niñps Acompañá a tus hijos en Internet,pos,0.725
2022-09-22T13:29:00.000Z,¡Flor de descuentos Llegó la primavera con servicios exclusivos para vos navegá con internet fibra óptica 𝙁𝙄𝘽𝙀𝙍 de hasta megas de velocidad o llevando tu 𝙇𝙏𝙀 a dónde vayas Aprovechá hasta el de descuento ,pos,0.313
2022-09-21T10:58:33.000Z,Miro recetas para cocinar en internet y sacan su olla essen ahí mismo la pobreza me saco las ganas,neg,-0.78
2022-09-20T21:26:31.000Z,ATENCIÓN PADRES cuidado con lo que ven sus hijos en Internet o pueden ser sancionados En Paraguay la ley Artículo prohíben que los pequeños tengan acceso a contenidos nocivos para ellos incluyendo videojuegos que causan perjuicios en el desarrollo cognitivo,neg,-0.395
2022-09-19T12:36:07.000Z,𝐌𝐢𝐜𝐡𝐢𝐦𝐢 𝟐𝟎 ¡Con los paquetes de michimi de Vox recargas un poco y navegas un montón GB Diarios Válido para clientes de telefonía móvil Vox y clientes de internet LTE Clientes LTE pueden recargar a contra factura llamando al ,neu,0.0009999999999999454
2022-09-19T03:18:54.000Z,Que porquería se volvió el servicio de Internet de y bueno vamos a tener que probar con ,neu,0.0
2022-09-16T20:00:41.000Z,Rescatando recomendaciones Importancia conexión a full INTERNET El sistema SIGAC a ser compartido y socializado con la central Dotación y renovación equipos informáticos con énfasis en el SCANNER Los grupos coincidieron con los puntos,pos,1.004
2022-09-16T14:00:03.000Z,Con 𝙁𝙄𝘽𝙀𝙍 tenés internet fibra óptica hasta el hogar con velocidades de hasta 𝟮𝟬𝟬 𝗠𝗲𝗴𝗮𝘀 ¡Aprovechá la promoción vigente y elegí el plan que se adecua a vos #ConectandoMomentos,neu,0
2022-09-16T00:50:37.000Z,Imposible de ver el partido con la app de teniendo el convenio con y eso que tengo buen Internet contratado basura,pos,1.026
2022-09-16T00:28:06.000Z,Ahora mismo canal Internet de las cosas,neu,0
2022-09-15T12:06:11.000Z,Buen día señor delincuente Seguimos sin cable y sin Internet más de hs,pos,0.772
2022-09-13T22:04:25.000Z, hay problemas con el internet El wifi de casa no funciona desde la mañana y los datos del cel están lentísimos ,neg,-0.437
2022-09-13T17:00:08.000Z, Ojalá y me den una solución la gente de Hace días estoy si InternetTodosss los reclamos y aun nadaPésimos Servicios,neu,0
2022-09-13T16:55:00.000Z, Hace días que estoy sin Internet Es una Burla ya todos los días llamo a reclamarles y me salen y dicen están arreglando Pésimos Servicios el de una MIERARREGLEN Y DEN BUENA CALIDAD AL CLIENTE CUESTA TANTO ESOEstoy pagando por un pésimo Servicios,pos,0.475
2022-09-10T11:36:24.000Z,#INVESTinParaguay Hoy hay una brecha digital mil millones de personas siguen sin tener acceso a Internet El y el Gobierno han colaborado significativamente en el difundir bienes públicos digitales,pos,1.5799999999999998
2022-09-10T01:07:13.000Z,No encontré en internet el modelo que yo usé como referencia ya que de hecho mi cuñada fue la que me envió la foto del vestido y yo dije QUIERO ESA CLASEEE La espalda abierta que se ve en la foto era similar al vestido que quería pero en corte V por decirlo así y la parte de,pos,0.6629999999999999
2022-09-09T10:46:58.000Z,Con la presencia de más de personas participamos del #INVESTinParaguay Hoy hay una brecha digital mil millones de personas siguen sin tener acceso a Internet El y el Gobierno han colaborado significativamente en el difundir bienes públicos digitales,pos,1.5799999999999998
2022-09-08T15:56:58.000Z,Desde el martes estoy sin flow internet nada y hasta ahora no aparecen ,neu,0.0
2022-09-07T01:09:31.000Z,Vinieron recién los de pero NO se soluciono sigo sin Internet ,pos,0.35
2022-09-06T22:29:50.000Z,Todo el día esperando el servicio técnico de que iba venir hoy Desde el sábado sin Internet Ya llame mil veces a pedir que me avisen si vienen o no Una verdadera Vergüenza ,pos,1.245
2022-09-06T00:47:18.000Z,Desde las horas no hay señal de cable e internet de pero se seguro igual nos van a cobrar por las horas que no nos prestan el servicio cuando tendrás fútbol paraguayo es solo una farsa ,neg,-0.125
2022-09-06T00:37:56.000Z,Este no vio Dont FK with Cats Hunting An Internet Killer,neu,0.0
2022-09-05T22:45:08.000Z,Vengo para pagar dos cuentas en un Aquí pago primero me entero que uno subió por qué terminó la promo de internet pero jamás me avisaron que era una promo y el otro que no puedo pagar por qué no subieron mi deuda que loco,neg,-0.39599999999999996
2022-09-05T22:40:16.000Z, hs sin internet La ausencia a clases online quien nos repone Ustedes,neu,0.0
2022-09-05T22:25:41.000Z, buenas tardes En fecha de agosto pagué mi servicio de Tigo tv e Internetpor la banca electrónica Hoy de septiembre todavía no me acreditaron el pago de mi servicio Estoy reclamando desde el de agosto sin lograr respuesta alguna,pos,0.75
2022-09-05T22:04:57.000Z, zona San Vicente sin internet ni servicio de tv,pos,0.25
2022-09-05T21:02:13.000Z,Desde el sábado sin servicio de Internet de Hartaaa de llamar y reclamarRecien mañana dice que unos técnicos pueden pasar a solucionar ,pos,0.292
2022-09-05T20:39:13.000Z, un reclamo de que no hay Internet en el barrio Valle Yvate de la ciudad de Lambaré quiero hacer y las vueltas que me dan para ello Podrían tomar mi reclamo por favor No tenemos servicio de Internet en esa zona,neg,-0.125
2022-09-05T16:23:10.000Z,Medio día del lunes y aún sigo sin tener Internet el colmo ya es Van a ser días ya,pos,0.35
2022-09-02T23:27:46.000Z,Plan de mil por mes y este es el servicio de internet que brinda Que vergüenza,neg,-0.375
2022-09-02T11:42:52.000Z, Quién carajo envío la cuadrilla para trabajar en el Bo Vista Alegre de Asu aprox de la mañana Dejaron mi conexión de internet desconectsdo y desapareció Vengan a resolver carajo,neg,-0.050000000000000044
2022-09-02T10:43:53.000Z,bueno recen para que pueda ver el mv hoy y mi compañero que me ancla el internet venga ,pos,0.5
2022-09-02T00:53:42.000Z,Querer garchar en grindr es como densito últimamente quien lq les da acceso a internet,neu,0
2022-09-01T20:45:56.000Z,This Tecmo Urban テクモ アーバン clone has fallen into the hands of a friend Its not a Hitech brand clone I cant find any information on the internet #tecmo #urban #テクモ #アーバン,neu,0
2022-09-01T01:00:00.000Z,Celebro que todos traten de proteger a la niña Emma pero al menos pixelen su rostro si van a subir los videos Internet no olvida y no saben la calidad de maltratadores que pueden rodearla incluso en el colegio La justicia para Emma empieza cuando la protegemos de verdad,pos,0.675
2022-08-31T14:11:13.000Z,Por qué no me deja ingresar a la página de Louis Te juro que hace rato que estoy tratando y no me carga la página xq puede ser No es problema de mi internet xq todo me funciona normal #FaithInTheFuture #LT,pos,0.20600000000000002
2022-08-31T00:53:45.000Z,Mañana se cumple días sin tener el servicio Internet esta tarde la gente de tígo ya pasó a conectarme su moden Mañana estoy por su oficinas para entregarles este el suyo Tienen el peor servicio técnico del pais,pos,0.18300000000000005
2022-08-30T21:35:23.000Z, me subió el costo del Internet sin avisar y lo más irónico es que este mes tuve o días con problemas con el Internet Excelente servicio ,pos,0.313
2022-08-30T18:57:24.000Z,Voy a abrir una pag que se llame hombres con internet out of context ,neg,-0.25
2022-08-30T13:35:24.000Z, MENTIRA DÍA de la EMPRESA Sigo sin internet estoy gastando los gigas disponibles en el teléfono y como si esto fuera poco sigo pagando dos dias de facturación robados por uds Mismos Así ganan dinero robándole a los clientes con LAS MENTIRAS ,neg,-0.13300000000000006
2022-08-30T03:51:11.000Z,Dioosssssmio hombres con acceso a internet ,neu,0
2022-08-29T21:10:08.000Z,#LT desde por esa época que ni sabía inglés o entendía lo que era el internet pero yo escuchaba nomás a los wandis ,neu,0
2022-08-29T19:52:41.000Z,LOUIS ROMPIÓ EL INTERNET #LT,neu,0
2022-08-29T19:33:27.000Z,Estoy en el dentista y estoy usando todo mi internetLA VIDA POR EL GORDO #LT,neu,0.0
2022-08-27T23:28:23.000Z, segundo día consecutivo que me dejan sin Internet y a la misma hora Ya ni me estreso en llamar a pedir soporte porque ya sé lo que me van a decir No me mudo a porque no entra todavía en esta parte de San Lorenzo nomas,pos,0.625
2022-08-27T20:12:59.000Z,La tendencia de los reels de If my BoyfriendGirlfriend was … me parece de lo más lindo que hay ahora por internet ,pos,0.875
